entry,at,order
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-01T07:56:00.932Z,176725416093206
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2026-01-01T07:56:00.932Z,176725416093205
"Player stacks: #8 ""jho @ t3NhL8TnYz"" (154550) | #10 ""Justin @ g0FfVCh6gI"" (334676)",2026-01-01T07:56:00.932Z,176725416093202
"-- starting hand #389 (id: yqpqmunreix9)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-01T07:56:00.932Z,176725416093201
"The player ""LIT @ Mw0SATaN53"" stand up with the stack of 117100.",2026-01-01T07:56:00.932Z,176725416093200
-- ending hand #388 --,2026-01-01T07:55:58.029Z,176725415802902
"""Justin @ g0FfVCh6gI"" collected 400 from pot",2026-01-01T07:55:58.029Z,176725415802901
"Uncalled bet of 200 returned to ""Justin @ g0FfVCh6gI""",2026-01-01T07:55:58.029Z,176725415802900
"""jho @ t3NhL8TnYz"" folds",2026-01-01T07:55:57.132Z,176725415713200
"""LIT @ Mw0SATaN53"" folds",2026-01-01T07:55:56.095Z,176725415609500
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-01T07:55:53.927Z,176725415392706
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2026-01-01T07:55:53.927Z,176725415392705
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (117100) | #8 ""jho @ t3NhL8TnYz"" (154750) | #10 ""Justin @ g0FfVCh6gI"" (334476)",2026-01-01T07:55:53.927Z,176725415392701
"-- starting hand #388 (id: ynzran7ptljs)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-01T07:55:53.927Z,176725415392700
-- ending hand #387 --,2026-01-01T07:55:50.898Z,176725415089802
"""LIT @ Mw0SATaN53"" collected 2400 from pot with Pair, A's (combination: A♣, A♥, J♣, 7♦, 6♦)",2026-01-01T07:55:50.898Z,176725415089801
"""LIT @ Mw0SATaN53"" shows a 3♦, A♣.",2026-01-01T07:55:50.898Z,176725415089800
"""jho @ t3NhL8TnYz"" checks",2026-01-01T07:55:50.052Z,176725415005200
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:55:48.957Z,176725414895700
"River: 7♦, J♣, 2♥, A♥ [6♦]",2026-01-01T07:55:48.015Z,176725414801500
"""jho @ t3NhL8TnYz"" checks",2026-01-01T07:55:47.177Z,176725414717700
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:55:44.455Z,176725414445500
"Turn: 7♦, J♣, 2♥ [A♥]",2026-01-01T07:55:43.615Z,176725414361500
"""jho @ t3NhL8TnYz"" checks",2026-01-01T07:55:42.802Z,176725414280200
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:55:41.224Z,176725414122400
"Flop:  [7♦, J♣, 2♥]",2026-01-01T07:55:39.811Z,176725413981100
"""LIT @ Mw0SATaN53"" calls 1200",2026-01-01T07:55:38.937Z,176725413893700
"""jho @ t3NhL8TnYz"" raises to 1200",2026-01-01T07:55:36.778Z,176725413677800
"""LIT @ Mw0SATaN53"" calls 400",2026-01-01T07:55:34.235Z,176725413423500
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T07:55:33.161Z,176725413316100
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2026-01-01T07:55:31.995Z,176725413199506
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-01T07:55:31.995Z,176725413199505
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (115900) | #8 ""jho @ t3NhL8TnYz"" (155950) | #10 ""Justin @ g0FfVCh6gI"" (334476)",2026-01-01T07:55:31.995Z,176725413199501
"-- starting hand #387 (id: 11aswuedl6cl)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-01T07:55:31.995Z,176725413199500
-- ending hand #386 --,2026-01-01T07:55:29.023Z,176725412902302
"""LIT @ Mw0SATaN53"" collected 400 from pot",2026-01-01T07:55:29.023Z,176725412902301
"Uncalled bet of 200 returned to ""LIT @ Mw0SATaN53""",2026-01-01T07:55:29.023Z,176725412902300
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T07:55:28.220Z,176725412822000
"""jho @ t3NhL8TnYz"" folds",2026-01-01T07:55:23.796Z,176725412379600
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-01T07:55:22.505Z,176725412250506
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-01T07:55:22.505Z,176725412250505
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (115700) | #8 ""jho @ t3NhL8TnYz"" (155950) | #10 ""Justin @ g0FfVCh6gI"" (334676)",2026-01-01T07:55:22.505Z,176725412250501
"-- starting hand #386 (id: gbvsanizzn3c)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-01T07:55:22.505Z,176725412250500
-- ending hand #385 --,2026-01-01T07:55:19.580Z,176725411958002
"""LIT @ Mw0SATaN53"" collected 7200 from pot",2026-01-01T07:55:19.580Z,176725411958001
"Uncalled bet of 5400 returned to ""LIT @ Mw0SATaN53""",2026-01-01T07:55:19.580Z,176725411958000
"""jho @ t3NhL8TnYz"" folds",2026-01-01T07:55:18.773Z,176725411877300
"""LIT @ Mw0SATaN53"" bets 5400",2026-01-01T07:55:16.480Z,176725411648000
"""jho @ t3NhL8TnYz"" checks",2026-01-01T07:55:12.033Z,176725411203300
"Turn: 6♠, A♣, A♥ [K♣]",2026-01-01T07:55:10.295Z,176725411029500
"""LIT @ Mw0SATaN53"" calls 1800",2026-01-01T07:55:09.489Z,176725410948900
"""jho @ t3NhL8TnYz"" bets 1800",2026-01-01T07:55:06.509Z,176725410650900
"Flop:  [6♠, A♣, A♥]",2026-01-01T07:55:03.161Z,176725410316100
"""LIT @ Mw0SATaN53"" calls 1600",2026-01-01T07:55:02.297Z,176725410229700
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T07:55:01.182Z,176725410118200
"""jho @ t3NhL8TnYz"" raises to 1600",2026-01-01T07:55:00.122Z,176725410012200
"""LIT @ Mw0SATaN53"" calls 400",2026-01-01T07:54:57.503Z,176725409750300
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-01T07:54:56.343Z,176725409634306
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2026-01-01T07:54:56.343Z,176725409634305
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (111900) | #8 ""jho @ t3NhL8TnYz"" (159350) | #10 ""Justin @ g0FfVCh6gI"" (335076)",2026-01-01T07:54:56.343Z,176725409634301
"-- starting hand #385 (id: qdfuqfvkw3s1)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-01T07:54:56.343Z,176725409634300
-- ending hand #384 --,2026-01-01T07:54:53.407Z,176725409340702
"""Justin @ g0FfVCh6gI"" collected 3200 from pot",2026-01-01T07:54:53.407Z,176725409340701
"Uncalled bet of 2400 returned to ""Justin @ g0FfVCh6gI""",2026-01-01T07:54:53.407Z,176725409340700
"""LIT @ Mw0SATaN53"" folds",2026-01-01T07:54:52.579Z,176725409257900
"""Justin @ g0FfVCh6gI"" bets 2400",2026-01-01T07:54:50.562Z,176725409056200
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:54:47.882Z,176725408788200
"Flop:  [3♣, J♥, 8♦]",2026-01-01T07:54:46.239Z,176725408623900
"""jho @ t3NhL8TnYz"" folds",2026-01-01T07:54:45.434Z,176725408543400
"""LIT @ Mw0SATaN53"" calls 1400",2026-01-01T07:54:44.366Z,176725408436600
"""Justin @ g0FfVCh6gI"" raises to 1400",2026-01-01T07:54:43.282Z,176725408328200
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2026-01-01T07:54:40.600Z,176725408060006
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-01T07:54:40.600Z,176725408060005
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (113300) | #8 ""jho @ t3NhL8TnYz"" (159750) | #10 ""Justin @ g0FfVCh6gI"" (333276)",2026-01-01T07:54:40.600Z,176725408060001
"-- starting hand #384 (id: jqwql3yqoxl7)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-01T07:54:40.600Z,176725408060000
-- ending hand #383 --,2026-01-01T07:54:37.597Z,176725407759702
"""Justin @ g0FfVCh6gI"" collected 2400 from pot with Pair, 5's (combination: 5♥, 5♦, A♥, 10♠, 8♣)",2026-01-01T07:54:37.597Z,176725407759701
"""Justin @ g0FfVCh6gI"" shows a 4♣, A♥.",2026-01-01T07:54:37.597Z,176725407759700
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:54:36.789Z,176725407678900
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T07:54:35.677Z,176725407567700
"River: 8♣, 10♠, 5♥, 6♠ [5♦]",2026-01-01T07:54:34.533Z,176725407453300
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:54:33.717Z,176725407371700
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T07:54:32.543Z,176725407254300
"Turn: 8♣, 10♠, 5♥ [6♠]",2026-01-01T07:54:30.910Z,176725407091000
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:54:30.030Z,176725407003000
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T07:54:28.910Z,176725406891000
"Flop:  [8♣, 10♠, 5♥]",2026-01-01T07:54:27.508Z,176725406750800
"""LIT @ Mw0SATaN53"" calls 1200",2026-01-01T07:54:26.634Z,176725406663400
"""Justin @ g0FfVCh6gI"" raises to 1200",2026-01-01T07:54:25.472Z,176725406547200
"""jho @ t3NhL8TnYz"" folds",2026-01-01T07:54:22.059Z,176725406205900
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-01T07:54:20.119Z,176725406011907
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-01T07:54:20.119Z,176725406011906
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (114500) | #8 ""jho @ t3NhL8TnYz"" (159750) | #10 ""Justin @ g0FfVCh6gI"" (332076)",2026-01-01T07:54:20.119Z,176725406011902
-- starting hand #383 (id: nojtxrwoen3q)  (No Limit Texas Hold'em) (dead button) --,2026-01-01T07:54:20.119Z,176725406011901
"The player ""Black @ eLlYR19TDN"" stand up with the stack of 451713.",2026-01-01T07:54:20.119Z,176725406011900
-- ending hand #382 --,2026-01-01T07:54:17.117Z,176725405711703
"""Justin @ g0FfVCh6gI"" collected 72000 from pot with Two Pair, 10's & 4's (combination: 10♦, 10♣, 4♦, 4♥, A♥)",2026-01-01T07:54:17.117Z,176725405711702
"""Justin @ g0FfVCh6gI"" shows a A♥, 10♦.",2026-01-01T07:54:17.117Z,176725405711701
"""LIT @ Mw0SATaN53"" shows a Q♣, 8♦.",2026-01-01T07:54:17.117Z,176725405711700
"""Justin @ g0FfVCh6gI"" calls 21600",2026-01-01T07:54:16.308Z,176725405630800
"""LIT @ Mw0SATaN53"" bets 21600",2026-01-01T07:54:15.215Z,176725405521500
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T07:54:10.741Z,176725405074100
"River: 9♠, K♣, 10♣, 4♦ [4♥]",2026-01-01T07:54:09.387Z,176725404938700
"""Justin @ g0FfVCh6gI"" calls 9600",2026-01-01T07:54:08.584Z,176725404858400
"""LIT @ Mw0SATaN53"" bets 9600",2026-01-01T07:54:07.327Z,176725404732700
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T07:54:04.837Z,176725404483700
"Turn: 9♠, K♣, 10♣ [4♦]",2026-01-01T07:54:01.042Z,176725404104200
"""LIT @ Mw0SATaN53"" calls 2600",2026-01-01T07:54:00.206Z,176725404020600
"""Justin @ g0FfVCh6gI"" bets 2600",2026-01-01T07:53:58.866Z,176725403886600
"Flop:  [9♠, K♣, 10♣]",2026-01-01T07:53:55.357Z,176725403535700
"""Black @ eLlYR19TDN"" folds",2026-01-01T07:53:54.536Z,176725403453600
"""LIT @ Mw0SATaN53"" calls 2000",2026-01-01T07:53:47.712Z,176725402771200
"""Justin @ g0FfVCh6gI"" raises to 2000",2026-01-01T07:53:46.280Z,176725402628000
"""Black @ eLlYR19TDN"" calls 400",2026-01-01T07:53:43.256Z,176725402325600
"""jho @ t3NhL8TnYz"" folds",2026-01-01T07:53:40.742Z,176725402074200
"""LIT @ Mw0SATaN53"" calls 400",2026-01-01T07:53:39.636Z,176725401963600
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-01T07:53:38.336Z,176725401833607
"""Black @ eLlYR19TDN"" posts a small blind of 200",2026-01-01T07:53:38.336Z,176725401833606
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (150300) | #8 ""jho @ t3NhL8TnYz"" (159750) | #9 ""Black @ eLlYR19TDN"" (452113) | #10 ""Justin @ g0FfVCh6gI"" (295876)",2026-01-01T07:53:38.336Z,176725401833601
"-- starting hand #382 (id: vzblyskagr0r)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-01T07:53:38.336Z,176725401833600
-- ending hand #381 --,2026-01-01T07:53:35.419Z,176725401541902
"""LIT @ Mw0SATaN53"" collected 17600 from pot",2026-01-01T07:53:35.419Z,176725401541901
"Uncalled bet of 13200 returned to ""LIT @ Mw0SATaN53""",2026-01-01T07:53:35.419Z,176725401541900
"""jho @ t3NhL8TnYz"" folds",2026-01-01T07:53:34.610Z,176725401461000
"""LIT @ Mw0SATaN53"" bets 13200",2026-01-01T07:53:12.262Z,176725399226200
"""jho @ t3NhL8TnYz"" checks",2026-01-01T07:53:06.553Z,176725398655300
"River: A♠, Q♦, 4♦, 6♣ [4♥]",2026-01-01T07:53:05.524Z,176725398552400
"""jho @ t3NhL8TnYz"" calls 4400",2026-01-01T07:53:04.682Z,176725398468200
"""LIT @ Mw0SATaN53"" bets 4400",2026-01-01T07:53:01.778Z,176725398177800
"""jho @ t3NhL8TnYz"" checks",2026-01-01T07:52:59.043Z,176725397904300
"Turn: A♠, Q♦, 4♦ [6♣]",2026-01-01T07:52:57.874Z,176725397787400
"""LIT @ Mw0SATaN53"" calls 2200",2026-01-01T07:52:57.062Z,176725397706200
"""jho @ t3NhL8TnYz"" bets 2200",2026-01-01T07:52:55.029Z,176725397502900
"Flop:  [A♠, Q♦, 4♦]",2026-01-01T07:52:51.065Z,176725397106500
"""LIT @ Mw0SATaN53"" calls 2000",2026-01-01T07:52:50.236Z,176725397023600
"""Black @ eLlYR19TDN"" folds",2026-01-01T07:52:49.113Z,176725396911300
"""jho @ t3NhL8TnYz"" raises to 2000",2026-01-01T07:52:48.075Z,176725396807500
"""LIT @ Mw0SATaN53"" calls 400",2026-01-01T07:52:45.072Z,176725396507200
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T07:52:43.939Z,176725396393900
"""Black @ eLlYR19TDN"" posts a big blind of 400",2026-01-01T07:52:34.252Z,176725395425207
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2026-01-01T07:52:34.252Z,176725395425206
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (141300) | #8 ""jho @ t3NhL8TnYz"" (168350) | #9 ""Black @ eLlYR19TDN"" (452513) | #10 ""Justin @ g0FfVCh6gI"" (295876)",2026-01-01T07:52:34.252Z,176725395425201
"-- starting hand #381 (id: jdjbgyvlbyx6)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-01T07:52:34.252Z,176725395425200
-- ending hand #380 --,2026-01-01T07:52:31.307Z,176725395130702
"""jho @ t3NhL8TnYz"" collected 4000 from pot",2026-01-01T07:52:31.307Z,176725395130701
"Uncalled bet of 3000 returned to ""jho @ t3NhL8TnYz""",2026-01-01T07:52:31.307Z,176725395130700
"""LIT @ Mw0SATaN53"" folds",2026-01-01T07:52:30.495Z,176725395049500
"""jho @ t3NhL8TnYz"" bets 3000",2026-01-01T07:52:27.977Z,176725394797700
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:52:24.127Z,176725394412700
"Flop:  [Q♣, 4♥, 8♠]",2026-01-01T07:52:22.444Z,176725394244400
"""LIT @ Mw0SATaN53"" calls 2000",2026-01-01T07:52:21.620Z,176725394162000
"""jho @ t3NhL8TnYz"" raises to 2000",2026-01-01T07:52:20.535Z,176725394053500
"""LIT @ Mw0SATaN53"" calls 400",2026-01-01T07:52:15.476Z,176725393547600
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T07:52:14.310Z,176725393431000
"""Black @ eLlYR19TDN"" folds",2026-01-01T07:52:13.256Z,176725393325600
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2026-01-01T07:52:11.694Z,176725393169407
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-01T07:52:11.694Z,176725393169406
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (143300) | #8 ""jho @ t3NhL8TnYz"" (166350) | #9 ""Black @ eLlYR19TDN"" (452513) | #10 ""Justin @ g0FfVCh6gI"" (295876)",2026-01-01T07:52:11.694Z,176725393169401
"-- starting hand #380 (id: qoqp0dvsk5vo)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-01T07:52:11.694Z,176725393169400
-- ending hand #379 --,2026-01-01T07:52:08.690Z,176725392869002
"""Black @ eLlYR19TDN"" collected 64000 from pot with Full House, 8's over 4's (combination: 8♠, 8♣, 8♥, 4♣, 4♦)",2026-01-01T07:52:08.690Z,176725392869001
"""Black @ eLlYR19TDN"" shows a 9♣, 8♠.",2026-01-01T07:52:08.690Z,176725392869000
"""Justin @ g0FfVCh6gI"" calls 24000",2026-01-01T07:52:07.863Z,176725392786300
"""Black @ eLlYR19TDN"" raises to 24000",2026-01-01T07:52:05.582Z,176725392558200
"""Justin @ g0FfVCh6gI"" bets 8000",2026-01-01T07:52:00.860Z,176725392086000
"River: 4♣, 8♣, 4♦, 8♥ [K♣]",2026-01-01T07:51:55.177Z,176725391517700
"""Justin @ g0FfVCh6gI"" calls 4000",2026-01-01T07:51:54.276Z,176725391427600
"""Black @ eLlYR19TDN"" bets 4000",2026-01-01T07:51:51.460Z,176725391146000
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T07:51:47.841Z,176725390784100
"Turn: 4♣, 8♣, 4♦ [8♥]",2026-01-01T07:51:45.972Z,176725390597200
"""Black @ eLlYR19TDN"" calls 2400",2026-01-01T07:51:45.104Z,176725390510400
"""Justin @ g0FfVCh6gI"" bets 2400",2026-01-01T07:51:39.452Z,176725389945200
"Flop:  [4♣, 8♣, 4♦]",2026-01-01T07:51:35.624Z,176725389562400
"""LIT @ Mw0SATaN53"" folds",2026-01-01T07:51:34.822Z,176725389482200
"""Justin @ g0FfVCh6gI"" calls 1400",2026-01-01T07:51:33.773Z,176725389377300
"""Black @ eLlYR19TDN"" raises to 1400",2026-01-01T07:51:32.085Z,176725389208500
"""jho @ t3NhL8TnYz"" folds",2026-01-01T07:51:26.899Z,176725388689900
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-01T07:51:25.342Z,176725388534207
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-01T07:51:25.342Z,176725388534206
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (143700) | #8 ""jho @ t3NhL8TnYz"" (166350) | #9 ""Black @ eLlYR19TDN"" (420313) | #10 ""Justin @ g0FfVCh6gI"" (327676)",2026-01-01T07:51:25.342Z,176725388534201
"-- starting hand #379 (id: ekddbu1lov4p)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2026-01-01T07:51:25.342Z,176725388534200
-- ending hand #378 --,2026-01-01T07:51:22.340Z,176725388234002
"""Black @ eLlYR19TDN"" collected 3600 from pot",2026-01-01T07:51:22.340Z,176725388234001
"Uncalled bet of 1800 returned to ""Black @ eLlYR19TDN""",2026-01-01T07:51:22.340Z,176725388234000
"""LIT @ Mw0SATaN53"" folds",2026-01-01T07:51:21.512Z,176725388151200
"""Black @ eLlYR19TDN"" bets 1800",2026-01-01T07:51:20.365Z,176725388036500
"Flop:  [4♥, 6♦, 3♥]",2026-01-01T07:51:16.537Z,176725387653700
"""LIT @ Mw0SATaN53"" calls 1600",2026-01-01T07:51:15.674Z,176725387567400
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T07:51:14.552Z,176725387455200
"""Black @ eLlYR19TDN"" raises to 1600",2026-01-01T07:51:13.430Z,176725387343000
"""jho @ t3NhL8TnYz"" folds",2026-01-01T07:51:09.374Z,176725386937400
"""LIT @ Mw0SATaN53"" calls 400",2026-01-01T07:51:08.201Z,176725386820100
"""Justin @ g0FfVCh6gI"" posts a big blind of 400",2026-01-01T07:51:06.739Z,176725386673907
"""Black @ eLlYR19TDN"" posts a small blind of 200",2026-01-01T07:51:06.739Z,176725386673906
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (145300) | #8 ""jho @ t3NhL8TnYz"" (166350) | #9 ""Black @ eLlYR19TDN"" (418313) | #10 ""Justin @ g0FfVCh6gI"" (328076)",2026-01-01T07:51:06.739Z,176725386673901
"-- starting hand #378 (id: xpch8y7exfaj)  (No Limit Texas Hold'em) (dealer: ""jho @ t3NhL8TnYz"") --",2026-01-01T07:51:06.739Z,176725386673900
-- ending hand #377 --,2026-01-01T07:51:03.791Z,176725386379102
"""jho @ t3NhL8TnYz"" collected 800 from pot",2026-01-01T07:51:03.791Z,176725386379101
"Uncalled bet of 800 returned to ""jho @ t3NhL8TnYz""",2026-01-01T07:51:03.791Z,176725386379100
"""Black @ eLlYR19TDN"" folds",2026-01-01T07:51:02.984Z,176725386298400
"""jho @ t3NhL8TnYz"" raises to 1200",2026-01-01T07:50:58.862Z,176725385886200
"""LIT @ Mw0SATaN53"" folds",2026-01-01T07:50:55.705Z,176725385570500
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T07:50:54.562Z,176725385456200
"""Black @ eLlYR19TDN"" posts a big blind of 400",2026-01-01T07:50:53.323Z,176725385332307
"""jho @ t3NhL8TnYz"" posts a small blind of 200",2026-01-01T07:50:53.323Z,176725385332306
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (145300) | #8 ""jho @ t3NhL8TnYz"" (165950) | #9 ""Black @ eLlYR19TDN"" (418713) | #10 ""Justin @ g0FfVCh6gI"" (328076)",2026-01-01T07:50:53.323Z,176725385332301
"-- starting hand #377 (id: i2kw2n9jdra7)  (No Limit Texas Hold'em) (dealer: ""LIT @ Mw0SATaN53"") --",2026-01-01T07:50:53.323Z,176725385332300
-- ending hand #376 --,2026-01-01T07:50:50.380Z,176725385038002
"""LIT @ Mw0SATaN53"" collected 4600 from pot",2026-01-01T07:50:50.380Z,176725385038001
"Uncalled bet of 3450 returned to ""LIT @ Mw0SATaN53""",2026-01-01T07:50:50.380Z,176725385038000
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T07:50:49.561Z,176725384956100
"""Black @ eLlYR19TDN"" folds",2026-01-01T07:50:48.515Z,176725384851500
"""LIT @ Mw0SATaN53"" bets 3450",2026-01-01T07:50:45.913Z,176725384591300
"Flop:  [5♣, 8♣, 2♦]",2026-01-01T07:50:41.412Z,176725384141200
"""jho @ t3NhL8TnYz"" folds",2026-01-01T07:50:40.592Z,176725384059200
"""LIT @ Mw0SATaN53"" calls 1400",2026-01-01T07:50:38.970Z,176725383897000
"""Justin @ g0FfVCh6gI"" calls 1400",2026-01-01T07:50:36.524Z,176725383652400
"""Black @ eLlYR19TDN"" raises to 1400",2026-01-01T07:50:35.170Z,176725383517000
"""jho @ t3NhL8TnYz"" posts a big blind of 400",2026-01-01T07:50:25.492Z,176725382549207
"""LIT @ Mw0SATaN53"" posts a small blind of 200",2026-01-01T07:50:25.492Z,176725382549206
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (142100) | #8 ""jho @ t3NhL8TnYz"" (166350) | #9 ""Black @ eLlYR19TDN"" (420113) | #10 ""Justin @ g0FfVCh6gI"" (329476)",2026-01-01T07:50:25.492Z,176725382549201
"-- starting hand #376 (id: gjqlvdauhcqn)  (No Limit Texas Hold'em) (dealer: ""Justin @ g0FfVCh6gI"") --",2026-01-01T07:50:25.492Z,176725382549200
-- ending hand #375 --,2026-01-01T07:50:22.479Z,176725382247903
"""jho @ t3NhL8TnYz"" collected 52500 from pot with Pair, A's (combination: A♠, A♣, Q♣, J♦, 6♥)",2026-01-01T07:50:22.479Z,176725382247902
"""jho @ t3NhL8TnYz"" shows a A♠, J♦.",2026-01-01T07:50:22.479Z,176725382247901
"""LIT @ Mw0SATaN53"" shows a 5♠, 4♦.",2026-01-01T07:50:22.479Z,176725382247900
"""jho @ t3NhL8TnYz"" calls 15750",2026-01-01T07:50:21.621Z,176725382162100
"""LIT @ Mw0SATaN53"" bets 15750",2026-01-01T07:50:20.334Z,176725382033400
"River: 6♥, Q♣, 3♥, A♣ [5♣]",2026-01-01T07:50:17.399Z,176725381739900
"""LIT @ Mw0SATaN53"" calls 5250",2026-01-01T07:50:16.561Z,176725381656100
"""jho @ t3NhL8TnYz"" bets 5250",2026-01-01T07:50:14.867Z,176725381486700
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:50:11.829Z,176725381182900
"Turn: 6♥, Q♣, 3♥ [A♣]",2026-01-01T07:50:10.073Z,176725381007300
"""LIT @ Mw0SATaN53"" calls 3150",2026-01-01T07:50:09.216Z,176725380921600
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T07:50:08.087Z,176725380808700
"""jho @ t3NhL8TnYz"" bets 3150",2026-01-01T07:50:06.974Z,176725380697400
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:50:04.265Z,176725380426500
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T07:50:02.390Z,176725380239000
"Flop:  [6♥, Q♣, 3♥]",2026-01-01T07:50:00.732Z,176725380073200
"""LIT @ Mw0SATaN53"" calls 1400",2026-01-01T07:49:59.897Z,176725379989700
"""Justin @ g0FfVCh6gI"" calls 1400",2026-01-01T07:49:58.732Z,176725379873200
"""Black @ eLlYR19TDN"" folds",2026-01-01T07:49:57.165Z,176725379716500
"""jho @ t3NhL8TnYz"" raises to 1400",2026-01-01T07:49:56.111Z,176725379611100
"""LIT @ Mw0SATaN53"" posts a big blind of 400",2026-01-01T07:49:53.165Z,176725379316507
"""Justin @ g0FfVCh6gI"" posts a small blind of 200",2026-01-01T07:49:53.165Z,176725379316506
"Player stacks: #1 ""LIT @ Mw0SATaN53"" (167650) | #8 ""jho @ t3NhL8TnYz"" (139400) | #9 ""Black @ eLlYR19TDN"" (420113) | #10 ""Justin @ g0FfVCh6gI"" (330876)",2026-01-01T07:49:53.165Z,176725379316501
"-- starting hand #375 (id: zkjnlkqvsqlr)  (No Limit Texas Hold'em) (dealer: ""Black @ eLlYR19TDN"") --",2026-01-01T07:49:53.165Z,176725379316500
-- ending hand #374 --,2026-01-01T07:49:50.263Z,176725379026302
"""LIT @ Mw0SATaN53"" collected 1000 from pot",2026-01-01T07:49:50.263Z,176725379026301
"Uncalled bet of 1000 returned to ""LIT @ Mw0SATaN53""",2026-01-01T07:49:50.263Z,176725379026300
"""Justin @ g0FfVCh6gI"" folds",2026-01-01T07:49:49.449Z,176725378944900
"""LIT @ Mw0SATaN53"" bets 1000",2026-01-01T07:49:48.366Z,176725378836600
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T07:49:46.319Z,176725378631900
"Turn: K♦, 8♥, 7♥ [8♦]",2026-01-01T07:49:45.305Z,176725378530500
"""LIT @ Mw0SATaN53"" checks",2026-01-01T07:49:44.494Z,176725378449400
"""Justin @ g0FfVCh6gI"" checks",2026-01-01T07:49:43.185Z,176725378318500
"Flop:  [K♦, 8♥, 7♥]",2026-01-01T07:49:41.755Z,176725378175500
